number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,2.4828537847909615e-07,2026-01-13 10:40:07.295637,2026-01-13 10:40:07.347313,0 days 00:00:00.051676,0.6054717755242875,0.9734316627090003,48,0.7347385856405708,COMPLETE
1,6.882582646801291,2026-01-13 10:40:07.347892,2026-01-13 10:40:07.389265,0 days 00:00:00.041373,1.2372700554204945,1.4192536751189209,36,0.4028966023612528,COMPLETE
2,6.882582646801289,2026-01-13 10:40:07.389958,2026-01-13 10:40:07.420928,0 days 00:00:00.030970,0.8954782426024538,1.3950751749304224,24,0.32659953278082177,COMPLETE
3,6.882582646801289,2026-01-13 10:40:07.421618,2026-01-13 10:40:07.480032,0 days 00:00:00.058414,1.9551707284449749,0.9196521779777345,46,0.32610524867837254,COMPLETE
4,0.0011700423498486323,2026-01-13 10:40:07.480646,2026-01-13 10:40:07.521565,0 days 00:00:00.040919,1.977422702357419,1.3834911132771985,37,0.8105981483100835,COMPLETE
