number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,0.1568237756116062,2026-01-13 10:39:57.285787,2026-01-13 10:39:57.301318,0 days 00:00:00.015531,1.99811844704873,1.6930693330870517,18,0.8526292466182523,COMPLETE
1,0.9949590570932898,2026-01-13 10:39:57.301861,2026-01-13 10:39:57.318021,0 days 00:00:00.016160,1.7911255474461667,1.1172087015057302,16,0.5446641750056956,COMPLETE
2,0.0,2026-01-13 10:39:57.318865,2026-01-13 10:39:57.359289,0 days 00:00:00.040424,1.0745935399516626,1.2387013790757337,59,0.6114970728687288,COMPLETE
3,0.9949590570932898,2026-01-13 10:39:57.360026,2026-01-13 10:39:57.388192,0 days 00:00:00.028166,0.7780014925160261,1.133542057693695,38,0.269823451120152,COMPLETE
4,0.0,2026-01-13 10:39:57.388762,2026-01-13 10:39:57.424397,0 days 00:00:00.035635,0.8750194164882649,1.3256087935478684,53,0.2802698956568049,COMPLETE
5,0.9949592142720931,2026-01-13 10:39:57.425040,2026-01-13 10:39:57.445746,0 days 00:00:00.020706,0.6918751685196638,1.0462204358250262,26,0.8292055936216296,COMPLETE
6,0.0006783964681602583,2026-01-13 10:39:57.446242,2026-01-13 10:39:57.480509,0 days 00:00:00.034267,1.6924296875228322,1.46982948303491,51,0.8369280570711526,COMPLETE
