number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,0.0,2026-01-13 10:39:54.436930,2026-01-13 10:39:54.453300,0 days 00:00:00.016370,1.8031340410416383,1.6308543318641333,23,0.5681631180104485,COMPLETE
1,0.0,2026-01-13 10:39:54.453956,2026-01-13 10:39:54.487223,0 days 00:00:00.033267,0.9189942883736835,1.9159311494452909,53,0.38405568123120837,COMPLETE
2,1.5494420324557723e-07,2026-01-13 10:39:54.487809,2026-01-13 10:39:54.520044,0 days 00:00:00.032235,0.9894380125887303,1.693119422666955,56,0.7936479758407209,COMPLETE
3,0.0,2026-01-13 10:39:54.520862,2026-01-13 10:39:54.541272,0 days 00:00:00.020410,0.5478615008709735,1.9400805277462894,31,0.6217909404878964,COMPLETE
4,0.9949590570932898,2026-01-13 10:39:54.541842,2026-01-13 10:39:54.557430,0 days 00:00:00.015588,1.3686213647107537,1.5141737991030737,21,0.2564825715824407,COMPLETE
