number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,1.0429085545618923e-05,2026-01-13 10:39:44.453584,2026-01-13 10:39:44.473850,0 days 00:00:00.020266,62,34,COMPLETE
1,2.751324301360513e-06,2026-01-13 10:39:44.474579,2026-01-13 10:39:44.487596,0 days 00:00:00.013017,139,9,COMPLETE
2,7.401113592862992e-07,2026-01-13 10:39:44.488291,2026-01-13 10:39:44.521593,0 days 00:00:00.033302,115,30,COMPLETE
3,6.908231716346548e-05,2026-01-13 10:39:44.522145,2026-01-13 10:39:44.546893,0 days 00:00:00.024748,93,27,COMPLETE
4,2.3982751903966833e-06,2026-01-13 10:39:44.547481,2026-01-13 10:39:44.591956,0 days 00:00:00.044475,153,31,COMPLETE
5,4.218978788662813e-08,2026-01-13 10:39:44.592534,2026-01-13 10:39:44.624501,0 days 00:00:00.031967,128,26,COMPLETE
6,1.7244757246121217e-06,2026-01-13 10:39:44.624944,2026-01-13 10:39:44.659993,0 days 00:00:00.035049,175,21,COMPLETE
