number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,0.009868764809975783,2026-01-13 10:40:20.998378,2026-01-13 10:40:21.211114,0 days 00:00:00.212736,179,21,COMPLETE
1,0.029188234003108993,2026-01-13 10:40:21.212727,2026-01-13 10:40:21.266831,0 days 00:00:00.054104,55,14,COMPLETE
2,0.08103908844132224,2026-01-13 10:40:21.268253,2026-01-13 10:40:21.305202,0 days 00:00:00.036949,53,12,COMPLETE
3,0.0,2026-01-13 10:40:21.306915,2026-01-13 10:40:21.634341,0 days 00:00:00.327426,158,35,COMPLETE
4,0.007398587934204115,2026-01-13 10:40:21.635589,2026-01-13 10:40:21.728678,0 days 00:00:00.093089,93,17,COMPLETE
5,0.0074029809317053274,2026-01-13 10:40:21.729968,2026-01-13 10:40:21.909609,0 days 00:00:00.179641,123,26,COMPLETE
6,0.009870426772899732,2026-01-13 10:40:21.910884,2026-01-13 10:40:22.027772,0 days 00:00:00.116888,163,12,COMPLETE
7,0.00986816880250918,2026-01-13 10:40:22.029640,2026-01-13 10:40:22.422254,0 days 00:00:00.392614,182,36,COMPLETE
