number,value,datetime_start,datetime_complete,duration,params_grad_refinement_pct,params_init_pack_size,params_max_iterations,params_n_packs,params_surrogate_enabled,params_use_gradient,state
0,0.0899521254544633,2026-01-13 10:40:22.920443,2026-01-13 10:40:23.117886,0 days 00:00:00.197443,0.16090261900948427,15,339,3,False,False,COMPLETE
1,0.07369900060150403,2026-01-13 10:40:23.119624,2026-01-13 10:40:23.230413,0 days 00:00:00.110789,0.05002147781223716,8,260,6,False,True,COMPLETE
2,0.04919980920771294,2026-01-13 10:40:23.231750,2026-01-13 10:40:23.504824,0 days 00:00:00.273074,0.06382797879615874,12,359,5,True,False,COMPLETE
3,0.1359791932311234,2026-01-13 10:40:23.506421,2026-01-13 10:40:23.651362,0 days 00:00:00.144941,0.21004603399211202,9,323,6,False,False,COMPLETE
4,0.28129307644785817,2026-01-13 10:40:23.652778,2026-01-13 10:40:23.765359,0 days 00:00:00.112581,0.1730985602715387,17,234,3,False,False,COMPLETE
5,0.11086826620021706,2026-01-13 10:40:23.766687,2026-01-13 10:40:24.015769,0 days 00:00:00.249082,0.14857501017148894,18,384,5,False,False,COMPLETE
6,0.08409157793173638,2026-01-13 10:40:24.017371,2026-01-13 10:40:24.310577,0 days 00:00:00.293206,0.24988685917616343,16,228,5,True,False,COMPLETE
