number,value,datetime_start,datetime_complete,duration,params_grad_refinement_pct,params_init_pack_size,params_max_iterations,params_n_packs,params_surrogate_enabled,params_use_gradient,state
0,3.0873606626256573e-07,2026-01-13 10:39:45.802007,2026-01-13 10:39:45.841036,0 days 00:00:00.039029,0.22896214487283,21,349,2,False,False,COMPLETE
1,1.4766523434349115e-05,2026-01-13 10:39:45.841665,2026-01-13 10:39:45.943614,0 days 00:00:00.101949,0.053096137952661486,21,253,3,True,True,COMPLETE
2,1.401531100572262e-08,2026-01-13 10:39:45.944257,2026-01-13 10:39:46.203941,0 days 00:00:00.259684,0.15298974575565288,22,237,6,False,True,COMPLETE
3,1.1184602110323041e-07,2026-01-13 10:39:46.204558,2026-01-13 10:39:46.325945,0 days 00:00:00.121387,0.2449004177720378,23,319,3,True,True,COMPLETE
4,6.408698453278796e-05,2026-01-13 10:39:46.326598,2026-01-13 10:39:46.367462,0 days 00:00:00.040864,0.24793303981916975,19,253,2,False,False,COMPLETE
