number,value,datetime_start,datetime_complete,duration,params_mutation,params_popsize,params_recombination,state
0,0.9949590570933005,2026-01-13 10:39:56.956811,2026-01-13 10:39:56.974668,0 days 00:00:00.017857,0.4157503903399742,20,0.7953971789874044,COMPLETE
1,0.9949590570933218,2026-01-13 10:39:56.975216,2026-01-13 10:39:57.002806,0 days 00:00:00.027590,0.6562633872471693,25,0.8410862554249152,COMPLETE
2,0.0,2026-01-13 10:39:57.003406,2026-01-13 10:39:57.057071,0 days 00:00:00.053665,0.49621057619137576,21,0.5437584732335778,COMPLETE
3,1.9899181141865974,2026-01-13 10:39:57.057712,2026-01-13 10:39:57.079875,0 days 00:00:00.022163,0.3598998130281213,9,0.5401556146549498,COMPLETE
4,0.0,2026-01-13 10:39:57.080451,2026-01-13 10:39:57.139512,0 days 00:00:00.059061,0.43684017224606997,31,0.8648533783904024,COMPLETE
5,0.0,2026-01-13 10:39:57.140070,2026-01-13 10:39:57.178899,0 days 00:00:00.038829,0.48996003569363944,15,0.6463545155236068,COMPLETE
6,0.0,2026-01-13 10:39:57.179496,2026-01-13 10:39:57.280194,0 days 00:00:00.100698,0.47985627964983724,38,0.5954174431801469,COMPLETE
