number,value,datetime_start,datetime_complete,duration,params_mutation,params_popsize,params_recombination,state
0,-138.17638448143975,2026-01-13 10:40:33.060859,2026-01-13 10:40:33.147141,0 days 00:00:00.086282,0.6110226167756798,38,0.7824150682291356,COMPLETE
1,-398.1153284608836,2026-01-13 10:40:33.148536,2026-01-13 10:40:33.301697,0 days 00:00:00.153161,0.4379624761349215,34,0.4099158842137372,COMPLETE
2,-398.11532846115733,2026-01-13 10:40:33.302968,2026-01-13 10:40:33.410043,0 days 00:00:00.107075,0.4477922507793141,32,0.9360775145241299,COMPLETE
3,-138.17638448126104,2026-01-13 10:40:33.411985,2026-01-13 10:40:33.449676,0 days 00:00:00.037691,0.6683719410698086,15,0.5319113623150153,COMPLETE
4,-398.1153284615539,2026-01-13 10:40:33.450968,2026-01-13 10:40:33.589768,0 days 00:00:00.138800,0.6161637802542339,37,0.8690588155268527,COMPLETE
5,-138.17638448138723,2026-01-13 10:40:33.591330,2026-01-13 10:40:33.646494,0 days 00:00:00.055164,0.362076558953278,34,0.681817416671469,COMPLETE
