number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,0.5970344354025627,2026-01-13 10:39:58.734252,2026-01-13 10:39:58.753925,0 days 00:00:00.019673,1.5531092256770418,1.6574011297637528,24,0.8551704216323732,COMPLETE
1,0.994959057104559,2026-01-13 10:39:58.754522,2026-01-13 10:39:58.794099,0 days 00:00:00.039577,1.4882604471679781,1.6245832946267114,58,0.6612227394551915,COMPLETE
2,3.252419583906075,2026-01-13 10:39:58.794715,2026-01-13 10:39:58.807044,0 days 00:00:00.012329,1.3453130088932428,0.8139736076795039,10,0.8952837102749915,COMPLETE
3,6.29295186804768e-05,2026-01-13 10:39:58.807549,2026-01-13 10:39:58.849742,0 days 00:00:00.042193,1.4476315851364223,0.7155542484846498,58,0.8540149955560077,COMPLETE
4,0.010252961081008038,2026-01-13 10:39:58.850306,2026-01-13 10:39:58.882461,0 days 00:00:00.032155,1.280217986732033,0.9238338042935974,36,0.885573913298235,COMPLETE
5,0.0004643566694433332,2026-01-13 10:39:58.883061,2026-01-13 10:39:58.904437,0 days 00:00:00.021376,1.5469321430989658,1.6158200161827407,23,0.7133602916958739,COMPLETE
6,0.00014907144734976896,2026-01-13 10:39:58.905024,2026-01-13 10:39:58.931506,0 days 00:00:00.026482,1.8534555927427074,1.6335657803814032,34,0.7251038721087106,COMPLETE
7,12.934432432041117,2026-01-13 10:39:58.932200,2026-01-13 10:39:58.949824,0 days 00:00:00.017624,1.938066399378942,0.9086240198028066,19,0.6711370885867622,COMPLETE
