number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,10.967742243905727,2026-01-13 10:39:52.594437,2026-01-13 10:39:52.604993,0 days 00:00:00.010556,1.7177379442333842,0.5800129916016967,26,0.5006158661186355,COMPLETE
1,0.15902202233371565,2026-01-13 10:39:52.605428,2026-01-13 10:39:52.614152,0 days 00:00:00.008724,0.7647164429012501,0.6653023801791922,12,0.7108124142417589,COMPLETE
2,1.1183333917049094e-21,2026-01-13 10:39:52.614690,2026-01-13 10:39:52.626624,0 days 00:00:00.011934,1.599934609426219,1.2736037637948407,31,0.32342064475506005,COMPLETE
3,3.4064927253199913e-15,2026-01-13 10:39:52.627171,2026-01-13 10:39:52.640603,0 days 00:00:00.013432,1.100570885557844,1.0849484731018164,37,0.6229325055310336,COMPLETE
4,1.0494317980555955e-13,2026-01-13 10:39:52.641206,2026-01-13 10:39:52.654672,0 days 00:00:00.013466,1.5201618096606757,1.8683491894769353,39,0.575732875791382,COMPLETE
5,1.3517497770018938e-13,2026-01-13 10:39:52.655411,2026-01-13 10:39:52.668226,0 days 00:00:00.012815,1.4514664847343353,0.7247892128944028,36,0.6635492986978753,COMPLETE
6,0.4924808347768752,2026-01-13 10:39:52.668804,2026-01-13 10:39:52.679676,0 days 00:00:00.010872,0.7963211288988655,0.9539122674442688,25,0.4376760726031982,COMPLETE
