number,value,datetime_start,datetime_complete,duration,params_mutation,params_popsize,params_recombination,state
0,3.9968028886505635e-15,2026-01-13 10:40:02.702415,2026-01-13 10:40:02.874212,0 days 00:00:00.171797,0.6530531818184069,36,0.9412028057457047,COMPLETE
1,3.9968028886505635e-15,2026-01-13 10:40:02.875016,2026-01-13 10:40:02.927244,0 days 00:00:00.052228,0.566876949362882,12,0.891756184786149,COMPLETE
2,6.439293542825908e-14,2026-01-13 10:40:02.927857,2026-01-13 10:40:03.109976,0 days 00:00:00.182119,0.8071758487056726,31,0.5828687746494161,COMPLETE
3,3.9968028886505635e-15,2026-01-13 10:40:03.110848,2026-01-13 10:40:03.151088,0 days 00:00:00.040240,0.6351581252530605,8,0.8047226866942812,COMPLETE
4,3.9968028886505635e-15,2026-01-13 10:40:03.151715,2026-01-13 10:40:03.181358,0 days 00:00:00.029643,0.4051130880799493,11,0.9148335649205374,COMPLETE
