number,value,datetime_start,datetime_complete,duration,params_mutation,params_popsize,params_recombination,state
0,0.0,2026-01-13 10:39:58.403596,2026-01-13 10:39:58.435860,0 days 00:00:00.032264,0.33461261138759146,16,0.639529264995467,COMPLETE
1,1.9899181141866613,2026-01-13 10:39:58.436436,2026-01-13 10:39:58.470619,0 days 00:00:00.034183,0.40059532975543505,32,0.491115658784156,COMPLETE
2,0.0,2026-01-13 10:39:58.471179,2026-01-13 10:39:58.552704,0 days 00:00:00.081525,0.5649113437525586,37,0.8932497520806175,COMPLETE
3,0.0,2026-01-13 10:39:58.553633,2026-01-13 10:39:58.678772,0 days 00:00:00.125139,0.6647617048727079,40,0.9177575042344523,COMPLETE
4,0.0,2026-01-13 10:39:58.679492,2026-01-13 10:39:58.728826,0 days 00:00:00.049334,0.44869186448568865,31,0.8944790766960433,COMPLETE
