number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,0.001168159171552663,2026-01-13 10:40:01.872541,2026-01-13 10:40:01.888467,0 days 00:00:00.015926,46,24,COMPLETE
1,2.4148238964016855e-11,2026-01-13 10:40:01.889008,2026-01-13 10:40:01.903242,0 days 00:00:00.014234,174,5,COMPLETE
2,7.152529679643749e-09,2026-01-13 10:40:01.903913,2026-01-13 10:40:01.945997,0 days 00:00:00.042084,198,15,COMPLETE
3,2.406507815244652e-07,2026-01-13 10:40:01.946676,2026-01-13 10:40:02.005819,0 days 00:00:00.059143,109,39,COMPLETE
4,1.4621446275953076e-09,2026-01-13 10:40:02.006423,2026-01-13 10:40:02.041663,0 days 00:00:00.035240,151,17,COMPLETE
5,5.443810526806203e-07,2026-01-13 10:40:02.042284,2026-01-13 10:40:02.068153,0 days 00:00:00.025869,86,22,COMPLETE
