number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,-138.17334906400333,2026-01-13 10:40:44.280347,2026-01-13 10:40:44.553876,0 days 00:00:00.273529,192,29,COMPLETE
1,-138.08350386842085,2026-01-13 10:40:44.555154,2026-01-13 10:40:44.623998,0 days 00:00:00.068844,41,35,COMPLETE
2,236.89881689622166,2026-01-13 10:40:44.625384,2026-01-13 10:40:44.659996,0 days 00:00:00.034612,59,11,COMPLETE
3,-138.1705002320084,2026-01-13 10:40:44.661263,2026-01-13 10:40:44.929458,0 days 00:00:00.268195,159,37,COMPLETE
4,-177.64471364533915,2026-01-13 10:40:44.930705,2026-01-13 10:40:45.150954,0 days 00:00:00.220249,176,39,COMPLETE
5,-138.13156059964626,2026-01-13 10:40:45.151850,2026-01-13 10:40:45.175420,0 days 00:00:00.023570,147,10,COMPLETE
6,-138.17404660102966,2026-01-13 10:40:45.176137,2026-01-13 10:40:45.230778,0 days 00:00:00.054641,137,23,COMPLETE
7,-177.6316124855632,2026-01-13 10:40:45.231489,2026-01-13 10:40:45.311423,0 days 00:00:00.079934,158,30,COMPLETE
8,-138.16579252945007,2026-01-13 10:40:45.312018,2026-01-13 10:40:45.326714,0 days 00:00:00.014696,97,8,COMPLETE
