number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,0.9952212422279842,2026-01-13 10:39:57.771071,2026-01-13 10:39:57.794442,0 days 00:00:00.023371,47,39,COMPLETE
1,3.9890880419168724,2026-01-13 10:39:57.795040,2026-01-13 10:39:57.812829,0 days 00:00:00.017789,43,31,COMPLETE
2,7.889262576554756e-10,2026-01-13 10:39:57.813700,2026-01-13 10:39:57.820139,0 days 00:00:00.006439,84,6,COMPLETE
3,0.0,2026-01-13 10:39:57.820717,2026-01-13 10:39:57.893822,0 days 00:00:00.073105,180,35,COMPLETE
4,0.0,2026-01-13 10:39:57.894440,2026-01-13 10:39:57.942207,0 days 00:00:00.047767,191,20,COMPLETE
5,0.994989627318084,2026-01-13 10:39:57.942786,2026-01-13 10:39:58.018629,0 days 00:00:00.075843,200,30,COMPLETE
6,0.9949653908332365,2026-01-13 10:39:58.019531,2026-01-13 10:39:58.074336,0 days 00:00:00.054805,138,34,COMPLETE
