number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,0.03925112407318998,2026-01-13 10:40:27.030069,2026-01-13 10:40:27.139472,0 days 00:00:00.109403,139,18,COMPLETE
1,0.04236792860102179,2026-01-13 10:40:27.140762,2026-01-13 10:40:27.299124,0 days 00:00:00.158362,114,31,COMPLETE
2,31.32354519113734,2026-01-13 10:40:27.300641,2026-01-13 10:40:27.315500,0 days 00:00:00.014859,47,7,COMPLETE
3,0.04406576904386528,2026-01-13 10:40:27.316816,2026-01-13 10:40:27.559711,0 days 00:00:00.242895,159,33,COMPLETE
4,0.014195427662012094,2026-01-13 10:40:27.560954,2026-01-13 10:40:27.745100,0 days 00:00:00.184146,168,26,COMPLETE
5,0.08864329581202912,2026-01-13 10:40:27.746448,2026-01-13 10:40:27.772254,0 days 00:00:00.025806,57,9,COMPLETE
6,0.09433553684278395,2026-01-13 10:40:27.773581,2026-01-13 10:40:27.854438,0 days 00:00:00.080857,101,18,COMPLETE
7,0.1300809139812361,2026-01-13 10:40:27.855730,2026-01-13 10:40:28.024784,0 days 00:00:00.169054,118,34,COMPLETE
8,0.024230255373160925,2026-01-13 10:40:28.026099,2026-01-13 10:40:28.075481,0 days 00:00:00.049382,163,7,COMPLETE
