number,value,datetime_start,datetime_complete,duration,params_mutation,params_popsize,params_recombination,state
0,0.007396040548408256,2026-01-13 10:40:13.055767,2026-01-13 10:40:13.156391,0 days 00:00:00.100624,0.33387030104658455,16,0.48927879277622055,COMPLETE
1,0.0,2026-01-13 10:40:13.158253,2026-01-13 10:40:13.249175,0 days 00:00:00.090922,0.36125152202474764,9,0.4508365009032541,COMPLETE
2,0.007396040649378932,2026-01-13 10:40:13.251275,2026-01-13 10:40:13.393303,0 days 00:00:00.142028,0.4707139060358314,19,0.4410159198997168,COMPLETE
3,0.0,2026-01-13 10:40:13.394605,2026-01-13 10:40:13.974569,0 days 00:00:00.579964,0.5617129874832456,37,0.4615226275174917,COMPLETE
4,0.0,2026-01-13 10:40:13.975998,2026-01-13 10:40:14.143435,0 days 00:00:00.167437,0.4972167671042901,20,0.937950245178849,COMPLETE
5,0.0197194894521715,2026-01-13 10:40:14.145340,2026-01-13 10:40:14.263214,0 days 00:00:00.117874,0.37552520576468096,29,0.6034912816070845,COMPLETE
