number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,0.16858356118855863,2026-01-13 10:39:48.601575,2026-01-13 10:39:48.604843,0 days 00:00:00.003268,82,5,COMPLETE
1,0.0035190449986936957,2026-01-13 10:39:48.605181,2026-01-13 10:39:48.638858,0 days 00:00:00.033677,144,34,COMPLETE
2,5.9618718740387476e-05,2026-01-13 10:39:48.639356,2026-01-13 10:39:48.659874,0 days 00:00:00.020518,142,22,COMPLETE
3,0.04220323510401825,2026-01-13 10:39:48.660434,2026-01-13 10:39:48.662621,0 days 00:00:00.002187,56,5,COMPLETE
4,1.9784337050792916e-07,2026-01-13 10:39:48.663234,2026-01-13 10:39:48.712161,0 days 00:00:00.048927,197,37,COMPLETE
5,2.2282101404178486e-06,2026-01-13 10:39:48.712722,2026-01-13 10:39:48.737236,0 days 00:00:00.024514,144,26,COMPLETE
6,0.0024494280059583038,2026-01-13 10:39:48.737918,2026-01-13 10:39:48.769907,0 days 00:00:00.031989,151,27,COMPLETE
7,0.020452734754172877,2026-01-13 10:39:48.771476,2026-01-13 10:39:48.780523,0 days 00:00:00.009047,41,26,COMPLETE
8,0.0005481504414990282,2026-01-13 10:39:48.781232,2026-01-13 10:39:48.797862,0 days 00:00:00.016630,60,37,COMPLETE
