number,value,datetime_start,datetime_complete,duration,params_mutation,params_popsize,params_recombination,state
0,4.930380657631327e-32,2026-01-13 10:39:46.374585,2026-01-13 10:39:46.419027,0 days 00:00:00.044442,0.6201667814629708,10,0.4731234215712997,COMPLETE
1,4.930380657631327e-32,2026-01-13 10:39:46.419626,2026-01-13 10:39:46.489362,0 days 00:00:00.069736,0.30596904129265384,32,0.4544592420874188,COMPLETE
2,4.930380657631327e-32,2026-01-13 10:39:46.490186,2026-01-13 10:39:46.553206,0 days 00:00:00.063020,0.5503442804364322,20,0.6929505449338769,COMPLETE
3,4.930380657631327e-32,2026-01-13 10:39:46.553792,2026-01-13 10:39:46.595324,0 days 00:00:00.041532,0.3395840049813919,15,0.4325555092557314,COMPLETE
4,4.930380657631327e-32,2026-01-13 10:39:46.596401,2026-01-13 10:39:46.689154,0 days 00:00:00.092753,0.7075618260633711,21,0.7004213242789221,COMPLETE
