number,value,datetime_start,datetime_complete,duration,params_max_iter,params_n_agents,state
0,0.004495023512532725,2026-01-13 10:39:58.956049,2026-01-13 10:39:58.992341,0 days 00:00:00.036292,79,27,COMPLETE
1,0.002901146933425025,2026-01-13 10:39:58.992960,2026-01-13 10:39:59.041285,0 days 00:00:00.048325,183,16,COMPLETE
2,0.04853971963306236,2026-01-13 10:39:59.041890,2026-01-13 10:39:59.050865,0 days 00:00:00.008975,49,10,COMPLETE
3,0.0003412639670479223,2026-01-13 10:39:59.051395,2026-01-13 10:39:59.101329,0 days 00:00:00.049934,138,22,COMPLETE
4,0.9976747759328219,2026-01-13 10:39:59.101922,2026-01-13 10:39:59.120167,0 days 00:00:00.018245,56,20,COMPLETE
5,0.007518756512649105,2026-01-13 10:39:59.120618,2026-01-13 10:39:59.153490,0 days 00:00:00.032872,69,29,COMPLETE
6,0.0022982944837224295,2026-01-13 10:39:59.154209,2026-01-13 10:39:59.204800,0 days 00:00:00.050591,81,37,COMPLETE
7,1.004780727417387,2026-01-13 10:39:59.205567,2026-01-13 10:39:59.237274,0 days 00:00:00.031707,46,39,COMPLETE
