number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,3.075284703291374e-23,2026-01-13 10:39:46.693547,2026-01-13 10:39:46.706396,0 days 00:00:00.012849,0.9423279402058039,1.5157601498050357,20,0.5358683187362299,COMPLETE
1,5.82572562042956e-19,2026-01-13 10:39:46.706846,2026-01-13 10:39:46.740948,0 days 00:00:00.034102,0.8752165464028061,0.8953172732668335,44,0.6707153652516027,COMPLETE
2,8.151284798945816e-15,2026-01-13 10:39:46.741859,2026-01-13 10:39:46.759260,0 days 00:00:00.017401,1.2515271510365746,1.034623569936972,22,0.7437598606003226,COMPLETE
3,8.790535306277647e-08,2026-01-13 10:39:46.759864,2026-01-13 10:39:46.775062,0 days 00:00:00.015198,1.4548220866293216,1.3775035578462471,14,0.8544245052785677,COMPLETE
4,5.137952148456354e-13,2026-01-13 10:39:46.775725,2026-01-13 10:39:46.802256,0 days 00:00:00.026531,1.4446453209146441,1.1193479542740143,55,0.7813456995306574,COMPLETE
