number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,513.2464091098377,2026-01-13 10:40:43.845377,2026-01-13 10:40:43.929846,0 days 00:00:00.084469,1.2125718632049318,1.5975947182794152,51,0.8449924119569672,COMPLETE
1,513.2464086042232,2026-01-13 10:40:43.931182,2026-01-13 10:40:44.024703,0 days 00:00:00.093521,0.9533059691074575,1.3158259596874928,58,0.6974399008554659,COMPLETE
2,650.1247516157351,2026-01-13 10:40:44.026043,2026-01-13 10:40:44.096380,0 days 00:00:00.070337,0.6786870667641844,1.0266387300748467,35,0.4899446084679214,COMPLETE
3,714.8060348360098,2026-01-13 10:40:44.097718,2026-01-13 10:40:44.189762,0 days 00:00:00.092044,1.1033686418646427,0.6017094051076551,60,0.22085426446713777,COMPLETE
4,513.2464088364686,2026-01-13 10:40:44.191149,2026-01-13 10:40:44.270209,0 days 00:00:00.079060,1.0518094582777229,0.9160082615709808,48,0.8592982551257546,COMPLETE
