number,value,datetime_start,datetime_complete,duration,params_grad_refinement_pct,params_init_pack_size,params_max_iterations,params_n_packs,params_surrogate_enabled,params_use_gradient,state
0,1.2462828746288535e-08,2026-01-13 10:39:44.665730,2026-01-13 10:39:44.771156,0 days 00:00:00.105426,0.16595651360085367,15,351,4,False,True,COMPLETE
1,0.00045831646413545333,2026-01-13 10:39:44.771800,2026-01-13 10:39:44.795794,0 days 00:00:00.023994,0.1859271246921873,12,343,2,True,False,COMPLETE
2,1.389761196476803e-06,2026-01-13 10:39:44.796413,2026-01-13 10:39:44.881385,0 days 00:00:00.084972,0.23300277697625998,13,344,6,False,True,COMPLETE
3,0.0005581112886444495,2026-01-13 10:39:44.882068,2026-01-13 10:39:44.929452,0 days 00:00:00.047384,0.08139545228838947,17,388,2,False,True,COMPLETE
4,0.0003024418931933412,2026-01-13 10:39:44.930083,2026-01-13 10:39:45.004280,0 days 00:00:00.074197,0.1983699642425738,14,346,5,False,True,COMPLETE
