number,value,datetime_start,datetime_complete,duration,params_grad_refinement_pct,params_init_pack_size,params_max_iterations,params_n_packs,params_surrogate_enabled,params_use_gradient,state
0,9.962971291344047e-05,2026-01-13 10:39:54.968029,2026-01-13 10:39:55.060560,0 days 00:00:00.092531,0.21858397481729924,16,301,3,False,False,COMPLETE
1,0.008444813518423189,2026-01-13 10:39:55.061135,2026-01-13 10:39:55.089783,0 days 00:00:00.028648,0.1460160074878825,8,242,5,False,True,COMPLETE
2,0.00012108980412151027,2026-01-13 10:39:55.090403,2026-01-13 10:39:55.175430,0 days 00:00:00.085027,0.10958461037481021,13,291,5,False,True,COMPLETE
3,0.00036641090967037826,2026-01-13 10:39:55.176125,2026-01-13 10:39:55.312066,0 days 00:00:00.135941,0.15975549411044748,16,387,5,False,False,COMPLETE
4,0.004562643494359975,2026-01-13 10:39:55.312685,2026-01-13 10:39:55.359570,0 days 00:00:00.046885,0.13089668183746153,13,256,3,False,True,COMPLETE
