number,value,datetime_start,datetime_complete,duration,params_c1,params_c2,params_n_particles,params_w,state
0,0.0,2026-01-13 10:40:09.494847,2026-01-13 10:40:09.515221,0 days 00:00:00.020374,1.2811418593662185,1.293270455596647,22,0.5605601951936177,COMPLETE
1,0.0,2026-01-13 10:40:09.515860,2026-01-13 10:40:09.532375,0 days 00:00:00.016515,1.435893188014549,1.8443501971539995,12,0.4766923218697932,COMPLETE
2,5.036842455341528e-07,2026-01-13 10:40:09.533030,2026-01-13 10:40:09.558526,0 days 00:00:00.025496,1.0267421417096763,1.5706700676362142,28,0.8847587247923383,COMPLETE
3,0.0,2026-01-13 10:40:09.559385,2026-01-13 10:40:09.601800,0 days 00:00:00.042415,1.633513031744144,1.6233344093217998,56,0.4364207634857095,COMPLETE
4,0.0,2026-01-13 10:40:09.602360,2026-01-13 10:40:09.653979,0 days 00:00:00.051619,1.470396879140151,1.8781585538697494,53,0.46279436764181164,COMPLETE
